Regional_Grouping,Region_Code,Region,Country,ISO3Code,M49Region_Code,M49_Code,FAO_CODE
WB_INCOME,WB_UMI,World Bank (upper middle income),Mauritius,MUS,,,
WB_INCOME,WB_UMI,World Bank (upper middle income),Mexico,MEX,,,
WB_INCOME,WB_UMI,World Bank (upper middle income),Mongolia,MNG,,,
WB_INCOME,WB_UMI,World Bank (upper middle income),Montenegro,MNE,,,
WB_INCOME,WB_UMI,World Bank (upper middle income),North Macedonia,MKD,,,
WB_INCOME,WB_UMI,World Bank (upper middle income),Paraguay,PRY,,,
WB_INCOME,WB_UMI,World Bank (upper middle income),Peru,PER,,,
WB_INCOME,WB_UMI,World Bank (upper middle income),Republic of Moldova,MDA,,,
WB_INCOME,WB_UMI,World Bank (upper middle income),Saint Lucia,LCA,,,
WB_INCOME,WB_UMI,World Bank (upper middle income),Saint Vincent and the Grenadines,VCT,,,
WB_INCOME,WB_UMI,World Bank (upper middle income),Samoa,WSM,,,
WB_INCOME,WB_UMI,World Bank (upper middle income),Serbia,SRB,,,
WB_INCOME,WB_UMI,World Bank (upper middle income),South Africa,ZAF,,,
WB_INCOME,WB_UMI,World Bank (upper middle income),Suriname,SUR,,,
WB_INCOME,WB_UMI,World Bank (upper middle income),Thailand,THA,,,
WB_INCOME,WB_UMI,World Bank (upper middle income),Tonga,TON,,,
WB_INCOME,WB_UMI,World Bank (upper middle income),Turkmenistan,TKM,,,
WB_INCOME,WB_UMI,World Bank (upper middle income),Tuvalu,TUV,,,
WB_INCOME,WB_UMI,World Bank (upper middle income),Türkiye,TUR,,,
WB_INCOME,WB_UMI,World Bank (upper middle income),Ukraine,UKR,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,American Samoa,ASM,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Australia,AUS,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Brunei Darussalam,BRN,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Cambodia,KHM,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,China,CHN,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,"China, Hong Kong Special Administrative Region",HKG,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,"China, Macao Special Administrative Region",MAC,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,"China, Taiwan Province of China",TWN,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Democratic People's Republic of Korea,PRK,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Fiji,FJI,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,French Polynesia,PYF,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Guam,GUM,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Indonesia,IDN,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Japan,JPN,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Kiribati,KIR,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Lao People's Democratic Republic,LAO,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Malaysia,MYS,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Marshall Islands,MHL,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Micronesia (Federated States of),FSM,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Mongolia,MNG,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Myanmar,MMR,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Nauru,NRU,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,New Caledonia,NCL,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,New Zealand,NZL,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Northern Mariana Islands,MNP,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Palau,PLW,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Papua New Guinea,PNG,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Philippines,PHL,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Republic of Korea,KOR,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Samoa,WSM,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Singapore,SGP,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Solomon Islands,SLB,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Thailand,THA,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Timor-Leste,TLS,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Tonga,TON,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Tuvalu,TUV,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Vanuatu,VUT,,,
WB_REG_GLOBAL,WB_EAP,East Asia and Pacific,Viet Nam,VNM,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Albania,ALB,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Andorra,AND,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Armenia,ARM,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Austria,AUT,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Azerbaijan,AZE,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Belarus,BLR,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Belgium,BEL,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Bosnia and Herzegovina,BIH,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Bulgaria,BGR,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Channel Islands,CHI,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Croatia,HRV,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Cyprus,CYP,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Czechia,CZE,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Denmark,DNK,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Estonia,EST,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Faroe Islands,FRO,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Finland,FIN,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,France,FRA,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Georgia,GEO,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Germany,DEU,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Gibraltar,GIB,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Greece,GRC,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Greenland,GRL,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Hungary,HUN,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Iceland,ISL,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Ireland,IRL,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Isle of Man,IMN,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Italy,ITA,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Kazakhstan,KAZ,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Kosovo (UNSCR 1244),XKX,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Kyrgyzstan,KGZ,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Latvia,LVA,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Liechtenstein,LIE,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Lithuania,LTU,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Luxembourg,LUX,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Monaco,MCO,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Montenegro,MNE,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Netherlands (Kingdom of the),NLD,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,North Macedonia,MKD,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Norway,NOR,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Poland,POL,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Portugal,PRT,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Republic of Moldova,MDA,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Romania,ROU,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Russian Federation,RUS,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,San Marino,SMR,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Serbia,SRB,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Slovakia,SVK,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Slovenia,SVN,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Spain,ESP,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Sweden,SWE,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Switzerland,CHE,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Tajikistan,TJK,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Turkmenistan,TKM,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Türkiye,TUR,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Ukraine,UKR,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,United Kingdom,GBR,,,
WB_REG_GLOBAL,WB_ECA,Europe and Central Asia,Uzbekistan,UZB,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Antigua and Barbuda,ATG,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Argentina,ARG,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Aruba,ABW,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Bahamas,BHS,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Barbados,BRB,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Belize,BLZ,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Bolivia (Plurinational State of),BOL,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Brazil,BRA,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,British Virgin Islands,VGB,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Cayman Islands,CYM,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Chile,CHL,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Colombia,COL,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Costa Rica,CRI,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Cuba,CUB,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Curaçao,CUW,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Dominica,DMA,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Dominican Republic,DOM,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Ecuador,ECU,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,El Salvador,SLV,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Grenada,GRD,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Guatemala,GTM,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Guyana,GUY,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Haiti,HTI,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Honduras,HND,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Jamaica,JAM,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Mexico,MEX,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Nicaragua,NIC,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Panama,PAN,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Paraguay,PRY,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Peru,PER,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Puerto Rico,PRI,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Saint Kitts and Nevis,KNA,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Saint Lucia,LCA,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Saint Martin (French part),MAF,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Saint Vincent and the Grenadines,VCT,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Sint Maarten,SXM,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Suriname,SUR,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Trinidad and Tobago,TTO,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Turks and Caicos Islands,TCA,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Uruguay,URY,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),VEN,,,
WB_REG_GLOBAL,WB_LAC,Latin America and the Caribbean,Virgin Islands U.S.,VIR,,,
WB_REG_GLOBAL,WB_MNA,"Middle East, North Africa, Afghanistan and Pakistan",Afghanistan,AFG,,,
WB_REG_GLOBAL,WB_MNA,"Middle East, North Africa, Afghanistan and Pakistan",Algeria,DZA,,,
WB_REG_GLOBAL,WB_MNA,"Middle East, North Africa, Afghanistan and Pakistan",Bahrain,BHR,,,
WB_REG_GLOBAL,WB_MNA,"Middle East, North Africa, Afghanistan and Pakistan",Djibouti,DJI,,,
WB_REG_GLOBAL,WB_MNA,"Middle East, North Africa, Afghanistan and Pakistan",Egypt,EGY,,,
WB_REG_GLOBAL,WB_MNA,"Middle East, North Africa, Afghanistan and Pakistan",Iran (Islamic Republic of),IRN,,,
WB_REG_GLOBAL,WB_MNA,"Middle East, North Africa, Afghanistan and Pakistan",Iraq,IRQ,,,
WB_REG_GLOBAL,WB_MNA,"Middle East, North Africa, Afghanistan and Pakistan",Israel,ISR,,,
WB_REG_GLOBAL,WB_MNA,"Middle East, North Africa, Afghanistan and Pakistan",Jordan,JOR,,,
WB_REG_GLOBAL,WB_MNA,"Middle East, North Africa, Afghanistan and Pakistan",Kuwait,KWT,,,
WB_REG_GLOBAL,WB_MNA,"Middle East, North Africa, Afghanistan and Pakistan",Lebanon,LBN,,,
WB_REG_GLOBAL,WB_MNA,"Middle East, North Africa, Afghanistan and Pakistan",Libya,LBY,,,
WB_REG_GLOBAL,WB_MNA,"Middle East, North Africa, Afghanistan and Pakistan",Malta,MLT,,,
WB_REG_GLOBAL,WB_MNA,"Middle East, North Africa, Afghanistan and Pakistan",Morocco,MAR,,,
WB_REG_GLOBAL,WB_MNA,"Middle East, North Africa, Afghanistan and Pakistan",Oman,OMN,,,
WB_REG_GLOBAL,WB_MNA,"Middle East, North Africa, Afghanistan and Pakistan",Pakistan,PAK,,,
WB_REG_GLOBAL,WB_MNA,"Middle East, North Africa, Afghanistan and Pakistan",Qatar,QAT,,,
WB_REG_GLOBAL,WB_MNA,"Middle East, North Africa, Afghanistan and Pakistan",Saudi Arabia,SAU,,,
WB_REG_GLOBAL,WB_MNA,"Middle East, North Africa, Afghanistan and Pakistan",State of Palestine,PSE,,,
WB_REG_GLOBAL,WB_MNA,"Middle East, North Africa, Afghanistan and Pakistan",Syrian Arab Republic,SYR,,,
WB_REG_GLOBAL,WB_MNA,"Middle East, North Africa, Afghanistan and Pakistan",Tunisia,TUN,,,
WB_REG_GLOBAL,WB_MNA,"Middle East, North Africa, Afghanistan and Pakistan",United Arab Emirates,ARE,,,
WB_REG_GLOBAL,WB_MNA,"Middle East, North Africa, Afghanistan and Pakistan",Yemen,YEM,,,
WB_REG_GLOBAL,WB_NAR,North America,Bermuda,BMU,,,
WB_REG_GLOBAL,WB_NAR,North America,Canada,CAN,,,
WB_REG_GLOBAL,WB_NAR,North America,United States,USA,,,
WB_REG_GLOBAL,WB_SAR,South Asia,Bangladesh,BGD,,,
WB_REG_GLOBAL,WB_SAR,South Asia,Bhutan,BTN,,,
WB_REG_GLOBAL,WB_SAR,South Asia,India,IND,,,
WB_REG_GLOBAL,WB_SAR,South Asia,Maldives,MDV,,,
WB_REG_GLOBAL,WB_SAR,South Asia,Nepal,NPL,,,
WB_REG_GLOBAL,WB_SAR,South Asia,Sri Lanka,LKA,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Angola,AGO,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Benin,BEN,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Botswana,BWA,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Burkina Faso,BFA,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Burundi,BDI,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Cabo Verde,CPV,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Cameroon,CMR,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Central African Republic,CAF,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Chad,TCD,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Comoros,COM,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Congo,COG,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Côte d'Ivoire,CIV,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Democratic Republic of the Congo,COD,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Equatorial Guinea,GNQ,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Eritrea,ERI,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Eswatini,SWZ,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Ethiopia,ETH,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Gabon,GAB,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Gambia,GMB,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Ghana,GHA,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Guinea,GIN,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Guinea-Bissau,GNB,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Kenya,KEN,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Lesotho,LSO,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Liberia,LBR,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Madagascar,MDG,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Malawi,MWI,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Mali,MLI,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Mauritania,MRT,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Mauritius,MUS,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Mozambique,MOZ,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Namibia,NAM,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Niger,NER,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Nigeria,NGA,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Rwanda,RWA,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Sao Tome and Principe,STP,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Senegal,SEN,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Seychelles,SYC,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Sierra Leone,SLE,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Somalia,SOM,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,South Africa,ZAF,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,South Sudan,SSD,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Sudan,SDN,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Togo,TGO,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Uganda,UGA,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,United Republic of Tanzania,TZA,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Zambia,ZMB,,,
WB_REG_GLOBAL,WB_SSA,Sub-Saharan Africa,Zimbabwe,ZWE,,,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Algeria,DZA,,12,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Angola,AGO,,24,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Benin,BEN,,204,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Botswana,BWA,,72,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Burkina Faso,BFA,,854,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Burundi,BDI,,108,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Cabo Verde,CPV,,132,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Cameroon,CMR,,120,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Central African Republic,CAF,,140,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Chad,TCD,,148,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Comoros,COM,,174,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Congo,COG,,178,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Côte d'Ivoire,CIV,,384,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Democratic Republic of the Congo,COD,,180,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Equatorial Guinea,GNQ,,226,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Eritrea,ERI,,232,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Eswatini,SWZ,,748,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Ethiopia,ETH,,231,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Gabon,GAB,,266,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Gambia,GMB,,270,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Ghana,GHA,,288,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Guinea,GIN,,324,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Guinea-Bissau,GNB,,624,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Kenya,KEN,,404,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Lesotho,LSO,,426,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Liberia,LBR,,430,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Madagascar,MDG,,450,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Malawi,MWI,,454,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Mali,MLI,,466,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Mauritania,MRT,,478,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Mauritius,MUS,,480,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Mozambique,MOZ,,508,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Namibia,NAM,,516,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Niger,NER,,562,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Nigeria,NGA,,566,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Rwanda,RWA,,646,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Sao Tome and Principe,STP,,678,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Senegal,SEN,,686,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Seychelles,SYC,,690,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Sierra Leone,SLE,,694,
WHO_REG_GLOBAL,WHO_AFRO,Africa,South Africa,ZAF,,710,
WHO_REG_GLOBAL,WHO_AFRO,Africa,South Sudan,SSD,,728,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Togo,TGO,,768,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Uganda,UGA,,800,
WHO_REG_GLOBAL,WHO_AFRO,Africa,United Republic of Tanzania,TZA,,834,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Zambia,ZMB,,894,
WHO_REG_GLOBAL,WHO_AFRO,Africa,Zimbabwe,ZWE,,716,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Anguilla,AIA,,660,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Antigua and Barbuda,ATG,,28,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Argentina,ARG,,32,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Bahamas,BHS,,44,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Barbados,BRB,,52,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Belize,BLZ,,84,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Bolivia (Plurinational State of),BOL,,68,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Brazil,BRA,,76,
WHO_REG_GLOBAL,WHO_AMRO,Americas,British Virgin Islands,VGB,,92,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Canada,CAN,,124,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Chile,CHL,,152,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Colombia,COL,,170,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Costa Rica,CRI,,188,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Cuba,CUB,,192,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Dominica,DMA,,212,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Dominican Republic,DOM,,214,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Ecuador,ECU,,218,
WHO_REG_GLOBAL,WHO_AMRO,Americas,El Salvador,SLV,,222,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Grenada,GRD,,308,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Guatemala,GTM,,320,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Guyana,GUY,,328,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Haiti,HTI,,332,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Honduras,HND,,340,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Jamaica,JAM,,388,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Mexico,MEX,,484,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Montserrat,MSR,,500,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Nicaragua,NIC,,558,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Panama,PAN,,591,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Paraguay,PRY,,600,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Peru,PER,,604,
WHO_REG_GLOBAL,WHO_AMRO,Americas,Saint Kitts and Nevis,KNA,,659,
